inds,grades
21301,5
21302,3
21303,5
21304,1
21305,1
21306,1
21307,1
21308,1
21309,1
21310,1
21311,5
21312,5
21313,1
21314,1
21315,1
21316,1
21317,1
21318,1
21319,1
21320,1
21321,5
21322,1
21323,1
21324,1
21325,1
21326,1
21327,5
21328,5
21329,1
21330,1
21331,2
21332,5
21333,1
21334,1
21335,5
21336,1
21337,1
21338,1
21339,1
21340,5
21341,1
21342,1
21343,1
21344,1
21345,4
21346,1
21347,1
21348,1
21349,5
21350,1
21351,1
21352,1
21353,1
21354,5
21355,1
21356,1
21357,5
21358,1
21359,1
21360,5
21361,1
21362,1
21363,5
21364,1
21365,1
21366,1
21367,1
21368,5
21369,1
21370,1
21371,1
21372,1
21373,1
21374,1
21375,5
21376,5
21377,1
21378,5
21379,3
21380,5
21381,5
21382,1
21383,1
21384,3
21385,1
21386,1
21387,1
21388,1
21389,1
21390,1
21391,5
21392,1
21393,1
21394,1
21395,5
21396,1
21397,1
21398,1
21399,1
21400,1
21401,5
21402,1
21403,5
21404,5
21405,3
21406,5
21407,5
21408,1
21409,1
21410,1
21411,5
21412,1
21413,2
21414,5
21415,1
21416,5
21417,1
21418,5
21419,5
21420,1
21421,5
21422,1
21423,5
21424,1
21425,1
21426,1
21427,1
21428,5
21429,1
21430,1
21431,1
21432,1
21433,1
21434,1
21435,1
21436,5
21437,5
21438,3
21439,1
21440,1
21441,1
21442,5
21443,5
21444,1
21445,1
21446,5
21447,1
21448,5
21449,1
21450,1
21451,1
21452,5
21453,1
21454,1
21455,1
21456,2
21457,5
21458,1
21459,1
21460,1
21461,1
21462,1
21463,5
21464,5
21465,5
21466,1
21467,1
21468,1
21469,1
21470,1
21471,1
21472,1
21473,1
21474,5
21475,5
21476,5
21477,1
21478,5
21479,1
21480,5
21481,5
21482,1
21483,1
21484,3
21485,1
21486,1
21487,1
21488,5
21489,1
21490,1
21491,1
21492,1
21493,5
21494,1
21495,1
21496,1
21497,1
21498,1
21499,1
21500,1
21501,5
21502,1
21503,1
21504,1
21505,5
21506,5
21507,1
21508,5
21509,5
21510,1
21511,1
21512,1
21513,5
21514,5
21515,5
21516,1
21517,3
21518,5
21519,5
21520,1
21521,5
21522,1
21523,5
21524,5
21525,5
21526,5
21527,5
21528,1
21529,1
21530,1
21531,1
21532,5
21533,5
21534,1
21535,5
21536,5
21537,5
21538,1
21539,5
21540,3
21541,5
21542,1
21543,1
21544,5
21545,5
21546,5
21547,1
21548,1
21549,1
21550,1
21551,1
21552,5
21553,1
21554,1
21555,5
21556,1
21557,1
21558,5
21559,1
21560,1
21561,5
21562,1
21563,5
21564,1
21565,5
21566,1
21567,5
21568,1
21569,1
21570,1
21571,1
21572,5
21573,1
21574,5
21575,1
21576,5
21577,5
21578,1
21579,5
21580,1
21581,5
21582,1
21583,5
21584,1
21585,1
21586,1
21587,2
21588,1
21589,1
21590,1
21591,5
21592,1
21593,5
21594,2
21595,5
21596,1
21597,2
21598,1
21599,1
21600,1
21601,2
21602,5
21603,5
21604,5
21605,1
21606,5
21607,2
21608,5
21609,5
21610,1
21611,3
21612,5
21613,1
21614,1
21615,1
21616,5
21617,1
21618,1
21619,1
21620,1
21621,5
21622,5
21623,5
21624,5
21625,1
21626,1
21627,5
21628,1
21629,1
21630,5
21631,1
21632,1
21633,1
21634,5
21635,1
21636,1
21637,1
21638,1
21639,1
21640,5
21641,1
21642,1
21643,5
21644,5
21645,1
21646,1
21647,4
21648,5
21649,1
21650,1
21651,5
21652,1
21653,1
21654,1
21655,1
21656,1
21657,5
21658,1
21659,3
21660,1
21661,1
21662,1
21663,2
21664,1
21665,5
21666,1
21667,5
21668,1
21669,1
21670,1
21671,1
21672,5
21673,3
21674,1
21675,5
21676,1
21677,5
21678,1
21679,5
21680,1
21681,5
21682,1
21683,1
21684,1
21685,1
21686,1
21687,1
21688,5
21689,1
21690,2
21691,5
21692,1
21693,1
21694,5
21695,5
21696,1
21697,1
21698,5
21699,1
21700,1
21701,1
21702,5
21703,1
21704,1
21705,1
21706,5
21707,5
21708,1
21709,1
21710,5
21711,1
21712,1
21713,2
21714,1
21715,1
21716,1
21717,5
21718,5
21719,5
21720,5
21721,5
21722,1
21723,1
21724,5
21725,1
21726,1
21727,1
21728,1
21729,1
21730,1
21731,3
21732,1
21733,1
21734,5
21735,1
21736,5
21737,1
21738,1
21739,1
21740,1
21741,1
21742,1
21743,1
21744,1
21745,2
21746,5
21747,1
21748,5
21749,1
21750,1
21751,5
21752,1
21753,5
21754,5
21755,1
21756,5
21757,5
21758,3
21759,3
21760,1
21761,1
21762,1
21763,1
21764,1
21765,1
21766,1
21767,1
21768,5
21769,5
21770,1
21771,1
21772,1
21773,1
21774,5
21775,1
21776,1
21777,1
21778,5
21779,1
21780,5
21781,1
21782,1
21783,1
21784,1
21785,1
21786,5
21787,1
21788,5
21789,1
21790,1
21791,1
21792,1
21793,1
21794,5
21795,1
21796,5
21797,1
21798,1
21799,1
21800,1
21801,1
21802,1
21803,5
21804,5
21805,1
21806,1
21807,1
21808,5
21809,1
21810,1
21811,1
21812,5
21813,1
21814,1
21815,1
21816,5
21817,1
21818,1
21819,1
21820,5
21821,1
21822,5
21823,1
21824,1
21825,5
21826,1
21827,1
21828,1
21829,1
21830,1
21831,5
21832,5
21833,1
21834,1
21835,5
21836,1
21837,5
21838,5
21839,1
21840,1
21841,1
21842,1
21843,5
21844,1
21845,5
21846,1
21847,1
21848,5
21849,1
21850,1
21851,1
21852,1
21853,1
21854,1
21855,5
21856,5
21857,5
21858,2
21859,1
21860,1
21861,1
21862,5
21863,5
21864,1
21865,1
21866,5
21867,5
21868,1
21869,5
21870,1
21871,1
21872,1
21873,5
21874,1
21875,1
21876,1
21877,5
21878,1
21879,1
21880,1
21881,1
21882,1
21883,1
21884,1
21885,5
21886,1
21887,5
21888,1
21889,1
21890,1
21891,1
21892,1
21893,5
21894,1
21895,5
21896,1
21897,1
21898,5
21899,1
21900,1
21901,1
21902,5
21903,1
21904,1
21905,1
21906,1
21907,1
21908,1
21909,1
21910,5
21911,1
21912,1
21913,1
21914,5
21915,1
21916,5
21917,5
21918,1
21919,1
21920,1
21921,5
21922,1
21923,5
21924,1
21925,1
21926,5
21927,1
21928,3
21929,1
21930,1
21931,1
21932,1
21933,4
21934,1
21935,5
21936,5
21937,1
21938,1
21939,1
21940,1
21941,1
21942,1
21943,5
21944,5
21945,5
21946,5
21947,1
21948,1
21949,1
21950,1
21951,1
21952,1
21953,1
21954,1
21955,1
21956,1
21957,1
21958,1
21959,1
21960,1
21961,1
21962,5
21963,2
21964,1
21965,1
21966,1
21967,1
21968,5
21969,3
21970,1
21971,5
21972,1
21973,1
21974,1
21975,1
21976,5
21977,1
21978,1
21979,1
21980,1
21981,1
21982,1
21983,1
21984,1
21985,1
21986,1
21987,1
21988,1
21989,5
21990,5
21991,1
21992,5
21993,5
21994,1
21995,1
21996,1
21997,5
21998,1
21999,1
22000,5
22001,5
22002,5
22003,1
22004,1
22005,1
22006,1
22007,3
22008,1
22009,1
22010,1
22011,1
22012,5
22013,5
22014,1
22015,5
22016,1
22017,1
22018,1
22019,1
22020,1
22021,5
22022,5
22023,1
22024,5
22025,5
22026,5
22027,2
22028,1
22029,1
22030,5
22031,1
22032,1
22033,1
22034,5
22035,1
22036,5
22037,1
22038,5
22039,1
22040,1
22041,1
22042,1
22043,5
22044,5
22045,1
22046,5
22047,1
22048,5
22049,1
22050,5
22051,1
22052,1
22053,5
22054,5
22055,1
22056,5
22057,1
22058,1
22059,1
22060,1
22061,1
22062,5
22063,5
22064,1
22065,1
22066,1
22067,1
22068,3
22069,5
22070,1
22071,5
22072,5
22073,5
22074,1
22075,1
22076,1
22077,1
22078,1
22079,5
22080,5
22081,1
22082,1
22083,1
22084,5
22085,1
22086,1
22087,1
22088,1
22089,1
22090,5
22091,5
22092,1
22093,1
22094,1
22095,5
22096,5
22097,5
22098,1
22099,1
22100,1
22101,1
22102,1
22103,1
22104,1
22105,1
22106,1
22107,5
22108,1
22109,1
22110,1
22111,1
22112,1
22113,1
22114,1
22115,1
22116,1
22117,5
22118,1
22119,5
22120,5
22121,1
22122,5
22123,1
22124,5
22125,5
22126,5
22127,5
22128,5
22129,5
22130,5
22131,5
22132,1
22133,1
22134,1
22135,5
22136,5
22137,1
22138,1
22139,5
22140,1
22141,1
22142,1
22143,5
22144,1
22145,1
22146,5
22147,1
22148,1
22149,1
22150,5
22151,1
22152,1
22153,1
22154,1
22155,1
22156,1
22157,5
22158,5
22159,2
22160,5
22161,1
22162,1
22163,1
22164,1
22165,1
22166,1
22167,1
22168,1
22169,5
22170,2
22171,5
22172,3
22173,1
22174,1
22175,2
22176,5
22177,1
22178,5
22179,5
22180,1
22181,5
22182,1
22183,5
22184,1
22185,1
22186,1
22187,4
22188,1
22189,1
22190,1
22191,4
22192,5
22193,5
22194,1
22195,1
22196,1
22197,5
22198,1
22199,1
22200,1
22201,5
22202,5
22203,5
22204,1
22205,1
22206,1
22207,1
22208,1
22209,5
22210,2
22211,1
22212,1
22213,1
22214,1
22215,1
22216,5
22217,1
22218,1
22219,1
22220,1
22221,1
22222,1
22223,5
22224,1
22225,2
22226,1
22227,5
22228,1
22229,5
22230,1
22231,1
22232,5
22233,1
22234,1
22235,1
22236,1
22237,1
22238,5
22239,4
22240,1
22241,1
22242,1
22243,1
22244,1
22245,1
22246,1
22247,1
22248,1
22249,1
22250,1
22251,1
22252,5
22253,1
22254,1
22255,1
22256,1
22257,1
22258,1
22259,5
22260,5
22261,5
22262,1
22263,1
22264,5
22265,5
22266,3
22267,1
22268,1
22269,1
22270,1
22271,1
22272,1
22273,1
22274,1
22275,5
22276,5
22277,5
22278,5
22279,1
22280,1
22281,5
22282,1
22283,1
22284,1
22285,5
22286,1
22287,1
22288,1
22289,5
22290,5
22291,2
22292,5
22293,1
22294,1
22295,1
22296,1
22297,1
22298,2
22299,5
22300,1
22301,1
22302,5
22303,5
22304,5
22305,5
22306,1
22307,5
22308,1
22309,1
22310,1
22311,1
22312,1
22313,5
22314,5
22315,4
22316,1
22317,1
22318,1
22319,1
22320,1
22321,1
22322,1
22323,5
22324,1
22325,5
22326,1
22327,1
22328,1
22329,1
22330,1
22331,1
22332,1
22333,1
22334,1
22335,3
22336,1
22337,1
22338,1
22339,1
22340,1
22341,1
22342,1
22343,1
22344,1
22345,1
22346,1
22347,1
22348,5
22349,1
22350,3
22351,1
22352,1
22353,1
22354,1
22355,5
22356,5
22357,1
22358,1
22359,5
22360,1
22361,1
22362,1
22363,1
22364,1
22365,1
22366,1
22367,5
22368,1
22369,5
22370,1
22371,5
22372,1
22373,1
22374,1
22375,1
22376,1
22377,2
22378,3
22379,5
22380,1
22381,5
22382,5
22383,1
22384,5
22385,5
22386,3
22387,1
22388,1
22389,1
22390,1
22391,5
22392,1
22393,1
22394,5
22395,1
22396,5
22397,3
22398,5
22399,1
22400,1
22401,1
22402,5
22403,1
22404,1
22405,1
22406,1
22407,1
22408,5
22409,5
22410,1
22411,1
22412,5
22413,5
22414,1
22415,1
22416,1
22417,1
22418,1
22419,1
22420,3
22421,1
22422,5
22423,1
22424,4
22425,5
22426,5
22427,1
22428,1
22429,1
22430,1
22431,1
22432,1
22433,5
22434,1
22435,1
22436,5
22437,1
22438,1
22439,1
22440,5
22441,1
22442,1
22443,1
22444,1
22445,1
22446,1
22447,5
22448,1
22449,3
22450,1
22451,5
22452,5
22453,1
22454,5
22455,1
22456,1
22457,5
22458,5
22459,1
22460,1
22461,2
22462,5
22463,5
22464,5
22465,5
22466,1
22467,1
22468,1
22469,5
22470,3
22471,1
22472,1
22473,1
22474,5
22475,1
22476,5
22477,1
22478,1
22479,1
22480,5
22481,5
22482,5
22483,1
22484,1
22485,5
22486,1
22487,1
22488,1
22489,1
22490,1
22491,1
22492,1
22493,1
22494,5
22495,1
22496,1
22497,1
22498,1
22499,1
22500,5
22501,1
22502,5
22503,1
22504,1
22505,1
22506,1
22507,5
22508,1
22509,5
22510,1
22511,1
22512,1
22513,1
22514,1
22515,1
22516,1
22517,5
22518,1
22519,5
22520,1
22521,5
22522,1
22523,5
22524,1
22525,5
22526,5
22527,1
22528,1
22529,1
22530,1
22531,1
22532,1
22533,5
22534,1
22535,1
22536,1
22537,5
22538,5
22539,1
22540,1
22541,1
22542,1
22543,5
22544,1
22545,1
22546,1
22547,1
22548,1
22549,5
22550,1
22551,1
22552,5
22553,1
22554,1
22555,1
22556,5
22557,5
22558,5
22559,1
22560,4
22561,3
22562,1
22563,1
22564,1
22565,1
22566,5
22567,1
22568,1
22569,1
22570,1
22571,1
22572,1
22573,5
22574,1
22575,1
22576,5
22577,1
22578,1
22579,1
22580,1
22581,1
22582,1
22583,5
22584,1
22585,1
22586,1
22587,1
22588,1
22589,5
22590,1
22591,1
22592,1
22593,5
22594,3
22595,1
22596,5
22597,1
22598,5
22599,1
22600,5
22601,1
22602,1
22603,1
22604,1
22605,1
22606,1
22607,4
22608,1
22609,1
22610,2
22611,5
22612,5
22613,1
22614,5
22615,1
22616,1
22617,5
22618,1
22619,1
22620,1
22621,5
22622,5
22623,5
22624,5
22625,1
22626,1
22627,1
22628,1
22629,1
22630,1
22631,1
22632,1
22633,1
22634,1
22635,1
22636,2
22637,1
22638,1
22639,1
22640,5
22641,1
22642,1
22643,5
22644,5
22645,5
22646,5
22647,1
22648,1
22649,1
22650,1
22651,1
22652,1
22653,1
22654,1
22655,1
22656,1
22657,1
22658,1
22659,5
22660,5
22661,1
22662,1
22663,1
22664,1
22665,5
22666,1
22667,1
22668,1
22669,1
22670,1
22671,5
22672,1
22673,5
22674,5
22675,1
22676,1
22677,1
22678,1
22679,1
22680,1
22681,1
22682,1
22683,1
22684,1
22685,2
22686,1
22687,5
22688,1
22689,1
22690,1
22691,3
22692,4
22693,5
22694,1
22695,1
22696,1
22697,5
22698,2
22699,1
22700,5
22701,1
22702,5
22703,1
22704,4
22705,5
22706,1
22707,5
22708,1
22709,1
22710,1
22711,5
22712,5
22713,1
22714,1
22715,5
22716,1
22717,5
22718,5
22719,5
22720,5
22721,5
22722,5
22723,1
22724,5
22725,1
22726,1
22727,5
22728,1
22729,5
22730,1
22731,1
22732,1
22733,2
22734,1
22735,5
22736,5
22737,1
22738,1
22739,5
22740,1
22741,5
22742,1
22743,1
22744,1
22745,5
22746,5
22747,5
22748,1
22749,5
22750,1
22751,2
22752,1
22753,1
22754,5
22755,5
22756,5
22757,5
22758,1
22759,1
22760,5
22761,1
22762,1
22763,1
22764,2
22765,1
22766,1
22767,5
22768,1
22769,1
22770,1
22771,1
22772,1
22773,1
22774,1
22775,1
22776,1
22777,1
22778,1
22779,1
22780,1
22781,1
22782,5
22783,5
22784,1
22785,5
22786,1
22787,1
22788,5
22789,4
22790,1
22791,1
22792,5
22793,1
22794,5
22795,1
22796,1
22797,1
22798,5
22799,5
22800,1
22801,1
22802,5
22803,1
22804,5
22805,1
22806,1
22807,1
22808,1
22809,1
22810,1
22811,1
22812,1
22813,1
22814,1
22815,1
22816,1
22817,1
22818,5
22819,5
22820,5
22821,1
22822,5
22823,5
22824,1
22825,1
22826,1
22827,5
22828,1
22829,1
22830,1
22831,5
22832,1
22833,1
22834,1
22835,5
22836,1
22837,1
22838,1
22839,1
22840,1
22841,1
22842,5
22843,1
22844,5
22845,5
22846,1
22847,1
22848,1
22849,1
22850,1
22851,5
22852,1
22853,3
22854,5
22855,1
22856,1
22857,1
22858,1
22859,5
22860,5
22861,1
22862,1
22863,5
22864,1
22865,5
22866,1
22867,5
22868,3
22869,1
22870,5
22871,1
22872,1
22873,1
22874,1
22875,1
22876,1
22877,1
22878,1
22879,1
22880,1
22881,1
22882,1
22883,5
22884,1
22885,1
22886,1
22887,5
22888,5
22889,1
22890,5
22891,1
22892,1
22893,1
22894,5
22895,1
22896,5
22897,1
22898,1
22899,1
22900,1
22901,1
22902,2
22903,1
22904,5
22905,5
22906,1
22907,1
22908,5
22909,1
22910,1
22911,1
22912,1
22913,5
22914,5
22915,1
22916,1
22917,1
22918,5
22919,1
22920,1
22921,2
22922,2
22923,3
22924,1
22925,3
22926,5
22927,3
22928,1
22929,5
22930,1
22931,5
22932,1
22933,1
22934,1
22935,1
22936,5
22937,1
22938,1
22939,1
22940,5
22941,5
22942,1
22943,1
22944,1
22945,5
22946,1
22947,1
22948,1
22949,5
22950,5
22951,1
22952,1
22953,1
22954,1
22955,5
22956,1
22957,1
22958,5
22959,1
22960,1
22961,1
22962,5
22963,5
22964,1
22965,1
22966,1
22967,2
22968,1
22969,5
22970,5
22971,3
22972,1
22973,1
22974,1
22975,1
22976,5
22977,5
22978,1
22979,1
22980,1
22981,1
22982,1
22983,1
22984,5
22985,1
22986,5
22987,1
22988,1
22989,1
22990,1
22991,5
22992,5
22993,1
22994,1
22995,1
22996,5
22997,1
22998,1
22999,1
23000,1
23001,2
23002,1
23003,1
23004,2
23005,3
23006,1
23007,1
23008,4
23009,1
23010,1
23011,1
23012,5
23013,2
23014,1
23015,1
23016,1
23017,1
23018,3
23019,2
23020,5
23021,1
23022,5
23023,3
23024,1
23025,5
23026,3
23027,1
23028,1
23029,1
23030,5
23031,1
23032,1
23033,1
23034,5
23035,1
23036,5
23037,1
23038,1
23039,1
23040,3
23041,5
23042,1
23043,2
23044,1
23045,1
23046,2
23047,1
23048,5
23049,1
23050,1
23051,1
23052,1
23053,5
23054,5
23055,1
23056,5
23057,1
23058,1
23059,3
23060,5
23061,1
23062,1
23063,3
23064,5
23065,5
23066,1
23067,5
23068,5
23069,1
23070,1
23071,1
23072,5
23073,1
23074,1
23075,1
23076,1
23077,1
23078,5
23079,3
23080,1
23081,1
23082,1
23083,1
23084,5
23085,5
23086,1
23087,1
23088,1
23089,3
23090,1
23091,1
23092,1
23093,1
23094,1
23095,5
23096,1
23097,5
23098,1
23099,1
23100,1
23101,1
23102,5
23103,5
23104,2
23105,5
23106,5
23107,1
23108,5
23109,5
23110,1
23111,5
23112,1
23113,5
23114,1
23115,1
23116,1
23117,1
23118,5
23119,1
23120,1
23121,1
23122,5
23123,1
23124,1
23125,5
23126,1
23127,1
23128,1
23129,1
23130,5
23131,1
23132,1
23133,1
23134,1
23135,1
23136,5
23137,1
23138,1
23139,4
23140,1
23141,1
23142,1
23143,1
23144,1
23145,1
23146,1
23147,4
23148,5
23149,1
23150,1
23151,1
23152,1
23153,5
23154,1
23155,1
23156,1
23157,1
23158,1
23159,1
23160,1
23161,5
23162,5
23163,1
23164,5
23165,1
23166,1
23167,1
23168,1
23169,5
23170,1
23171,1
23172,1
23173,1
23174,5
23175,5
23176,1
23177,5
23178,1
23179,1
23180,1
23181,1
23182,1
23183,1
23184,1
23185,1
23186,1
23187,5
23188,1
23189,5
23190,1
23191,5
23192,1
23193,5
23194,1
23195,1
23196,1
23197,1
23198,5
23199,1
23200,5
23201,1
23202,1
23203,1
23204,1
23205,1
23206,5
23207,2
23208,5
23209,1
23210,1
23211,1
23212,1
23213,5
23214,1
23215,1
23216,1
23217,2
23218,1
23219,5
23220,5
23221,1
23222,5
23223,1
23224,3
23225,1
23226,5
23227,1
23228,1
23229,5
23230,1
23231,1
23232,1
23233,1
23234,5
23235,5
23236,1
23237,1
23238,1
23239,1
23240,1
23241,5
23242,1
23243,1
23244,5
23245,5
23246,5
23247,1
23248,5
23249,1
23250,1
23251,5
23252,5
23253,1
23254,1
23255,1
23256,1
23257,1
23258,1
23259,1
23260,5
23261,5
23262,1
23263,1
23264,5
23265,1
23266,1
23267,1
23268,5
23269,1
23270,3
23271,5
23272,5
23273,1
23274,1
23275,1
23276,1
23277,1
23278,1
23279,1
23280,1
23281,1
23282,5
23283,1
23284,1
23285,5
23286,1
23287,1
23288,1
23289,1
23290,1
23291,1
23292,1
23293,1
23294,5
23295,1
23296,1
23297,1
23298,1
23299,2
23300,1
23301,5
23302,1
23303,1
23304,1
23305,1
23306,5
23307,1
23308,5
23309,3
23310,1
23311,1
23312,1
23313,5
23314,1
23315,2
23316,5
23317,4
23318,1
23319,1
23320,1
23321,1
23322,1
23323,1
23324,1
23325,1
23326,3
23327,5
23328,1
23329,5
23330,1
23331,1
23332,1
23333,1
23334,1
23335,1
23336,2
23337,1
23338,1
23339,1
23340,5
23341,5
23342,1
23343,1
23344,1
23345,5
23346,1
23347,1
23348,1
23349,5
23350,1
23351,1
23352,1
23353,5
23354,3
23355,1
23356,1
23357,1
23358,3
23359,1
23360,1
23361,1
23362,5
23363,1
23364,1
23365,1
23366,5
23367,1
23368,1
23369,1
23370,3
23371,1
23372,5
23373,1
23374,1
23375,1
23376,1
23377,1
23378,1
23379,1
23380,5
23381,5
23382,5
23383,4
23384,5
23385,1
23386,1
23387,1
23388,5
23389,5
23390,5
23391,1
23392,3
23393,5
23394,1
23395,2
23396,1
23397,1
23398,1
23399,1
23400,1
23401,5
23402,5
23403,5
23404,1
23405,5
23406,1
23407,5
23408,1
23409,1
23410,1
23411,5
23412,1
23413,5
23414,1
23415,5
23416,5
23417,1
23418,1
23419,1
23420,1
23421,1
23422,1
23423,1
23424,5
23425,5
23426,3
23427,5
23428,1
23429,1
23430,5
23431,1
23432,5
23433,1
23434,1
23435,5
23436,5
23437,5
23438,1
23439,1
23440,1
23441,1
23442,5
23443,1
23444,5
23445,1
23446,1
23447,5
23448,1
23449,1
23450,1
23451,1
23452,5
23453,1
23454,5
23455,5
23456,1
23457,1
23458,1
23459,5
23460,1
23461,2
23462,1
23463,5
23464,1
23465,1
23466,1
23467,1
23468,5
23469,1
23470,1
23471,5
23472,1
23473,1
23474,1
23475,1
23476,1
23477,1
23478,1
23479,5
23480,5
23481,1
23482,1
23483,1
23484,1
23485,1
23486,1
23487,1
23488,1
23489,5
23490,1
23491,5
23492,1
23493,5
23494,1
23495,5
23496,1
23497,1
23498,5
23499,1
23500,1
23501,5
23502,5
23503,1
23504,1
23505,1
23506,1
23507,1
23508,1
23509,1
23510,1
23511,1
23512,1
23513,1
23514,1
23515,1
23516,1
23517,1
23518,1
23519,1
23520,1
23521,1
23522,1
23523,1
23524,1
23525,1
23526,5
23527,1
23528,1
23529,1
23530,5
23531,1
23532,1
23533,1
23534,5
23535,1
23536,1
23537,1
23538,1
23539,5
23540,1
23541,1
23542,5
23543,5
23544,1
23545,5
23546,1
23547,1
23548,1
23549,5
23550,5
23551,1
23552,4
23553,5
23554,1
23555,1
23556,5
23557,3
23558,2
23559,1
23560,1
23561,1
23562,1
23563,1
23564,1
23565,1
23566,2
23567,1
23568,5
23569,1
23570,5
23571,1
23572,5
23573,1
23574,1
23575,1
23576,1
23577,1
23578,1
23579,5
23580,1
23581,5
23582,5
23583,1
23584,5
23585,5
23586,5
23587,1
23588,1
23589,5
23590,1
23591,1
23592,1
23593,1
23594,1
23595,5
23596,1
23597,1
23598,5
23599,5
23600,1
23601,1
23602,1
23603,5
23604,5
23605,1
23606,5
23607,1
23608,1
23609,5
23610,1
23611,1
23612,1
23613,1
23614,5
23615,5
23616,1
23617,1
23618,1
23619,1
23620,1
23621,5
23622,1
23623,1
23624,1
23625,5
23626,1
23627,1
23628,1
23629,1
23630,1
23631,5
23632,1
23633,1
23634,1
23635,5
23636,1
23637,1
23638,1
23639,3
23640,5
23641,1
23642,1
23643,1
23644,5
23645,1
23646,5
23647,5
23648,5
23649,1
23650,1
23651,1
23652,1
23653,1
23654,1
23655,5
23656,1
23657,5
23658,1
23659,1
23660,5
23661,2
23662,1
23663,5
23664,2
23665,5
23666,1
23667,5
23668,1
23669,5
23670,1
23671,1
23672,1
23673,2
23674,1
23675,1
23676,5
23677,1
23678,1
23679,1
23680,5
23681,1
23682,5
23683,1
23684,1
23685,2
23686,5
23687,1
23688,1
23689,1
23690,4
23691,1
23692,1
23693,1
23694,5
23695,5
23696,1
23697,1
23698,1
23699,1
23700,5
23701,1
23702,5
23703,1
23704,5
23705,5
23706,1
23707,1
23708,1
23709,1
23710,1
23711,5
23712,1
23713,1
23714,4
23715,1
23716,1
23717,5
23718,1
23719,1
23720,1
23721,1
23722,5
23723,5
23724,5
23725,1
23726,5
23727,1
23728,1
23729,5
23730,1
23731,1
23732,5
23733,1
23734,1
23735,1
23736,1
23737,1
23738,1
23739,1
23740,5
23741,5
23742,1
23743,1
23744,5
23745,1
23746,5
23747,1
23748,1
23749,1
23750,1
23751,1
23752,1
23753,5
23754,1
23755,1
23756,1
23757,5
23758,5
23759,1
23760,1
23761,1
23762,5
23763,1
23764,1
23765,5
23766,5
23767,1
23768,1
23769,1
23770,5
23771,5
23772,5
23773,5
23774,1
23775,1
23776,1
23777,5
23778,1
23779,5
23780,1
23781,1
23782,1
23783,1
23784,1
23785,1
23786,1
23787,1
23788,1
23789,1
23790,1
23791,1
23792,2
23793,5
23794,1
23795,1
23796,5
23797,1
23798,5
23799,5
23800,5
23801,1
23802,1
23803,1
23804,1
23805,1
23806,5
23807,1
23808,1
23809,5
23810,1
23811,1
23812,1
23813,1
23814,1
23815,1
23816,1
23817,5
23818,5
23819,1
23820,1
23821,1
23822,5
23823,1
23824,1
23825,5
23826,1
23827,5
23828,5
23829,1
23830,1
23831,1
23832,1
23833,5
23834,5
23835,1
23836,5
23837,5
23838,5
23839,3
23840,1
23841,1
23842,1
23843,3
23844,1
23845,5
23846,5
23847,3
23848,5
23849,1
23850,1
23851,3
23852,5
23853,1
23854,5
23855,3
23856,5
23857,1
23858,1
23859,1
23860,1
23861,5
23862,1
23863,1
23864,1
23865,5
23866,1
23867,1
23868,1
23869,1
23870,5
23871,1
23872,1
23873,1
23874,1
23875,5
23876,1
23877,5
23878,1
23879,1
23880,1
23881,5
23882,1
23883,1
23884,1
23885,1
23886,1
23887,1
23888,1
23889,1
23890,1
23891,1
23892,1
23893,5
23894,1
23895,1
23896,1
23897,1
23898,1
23899,1
23900,1
23901,1
23902,1
23903,5
23904,5
23905,1
23906,1
23907,1
23908,1
23909,1
23910,5
23911,1
23912,4
23913,1
23914,5
23915,5
23916,3
23917,5
23918,1
23919,5
23920,5
23921,5
23922,1
23923,1
23924,1
23925,1
23926,1
23927,5
23928,5
23929,1
23930,1
23931,1
23932,1
23933,1
23934,5
23935,1
23936,1
23937,1
23938,5
23939,1
23940,1
23941,1
23942,1
23943,1
23944,1
23945,1
23946,1
23947,1
23948,1
23949,5
23950,1
23951,1
23952,5
23953,5
23954,1
23955,1
23956,1
23957,1
23958,1
23959,5
23960,1
23961,1
23962,1
23963,1
23964,5
23965,1
23966,1
23967,1
23968,5
23969,5
23970,1
23971,5
23972,5
23973,1
23974,5
23975,1
23976,1
23977,5
23978,1
23979,1
23980,5
23981,1
23982,1
23983,5
23984,4
23985,1
23986,5
23987,1
23988,1
23989,1
23990,1
23991,1
23992,1
23993,1
23994,5
23995,5
23996,3
23997,1
23998,5
23999,1
24000,5
24001,1
24002,1
24003,5
24004,1
24005,1
24006,1
24007,1
24008,1
24009,5
24010,1
24011,5
24012,5
24013,1
24014,1
24015,1
24016,1
24017,1
24018,5
24019,1
24020,5
24021,1
24022,1
24023,1
24024,5
24025,1
24026,1
24027,1
24028,1
24029,5
24030,1
24031,1
24032,1
24033,1
24034,1
24035,1
24036,1
24037,1
24038,1
24039,1
24040,1
24041,1
24042,1
24043,1
24044,5
24045,1
24046,1
24047,1
24048,1
24049,1
24050,1
24051,1
24052,1
24053,1
24054,1
24055,1
24056,1
24057,1
24058,1
24059,1
24060,5
24061,1
24062,1
24063,2
24064,1
24065,1
24066,1
24067,5
24068,1
24069,1
24070,1
24071,1
24072,5
24073,5
24074,1
24075,1
24076,5
24077,2
24078,1
24079,1
24080,1
24081,5
24082,1
24083,1
24084,1
24085,5
24086,1
24087,1
24088,1
24089,5
24090,1
24091,1
24092,1
24093,5
24094,5
24095,2
24096,1
24097,5
24098,1
